,name,review_count,rating,price,latitude,longitude,alias,address1,city,zip_code,display_address
1625,Chun Yang Tea,183,4.5,$$,40.758001,-73.8299476772982,bubbletea,133-41 41st Ave,Flushing,11355,"['133-41 41st Ave', 'Flushing, NY 11355']"
1626,Bocaito Cafe & Wine Bar,315,4.0,$$,40.755701,-73.8856811,latin,8115 Northern Blvd,Jackson Heights,11372,"['8115 Northern Blvd', 'Jackson Heights, NY 11372']"
1627,Telly's Taverna,411,4.0,$$,40.775355401246,-73.9140461748688,greek,28-13 23rd Ave,Astoria,11105,"['28-13 23rd Ave', 'Astoria, NY 11105']"
1628,Tamashii Red,417,4.0,$$,40.71951,-73.84369,ramen,71-34 Austin St,Forest Hills,11375,"['71-34 Austin St', 'Forest Hills, NY 11375']"
1629,Malay Restaurant,341,4.0,$$,40.7588141532412,-73.8303136825562,malaysian,13517 40th Rd,Flushing,11354,"['13517 40th Rd', 'Flushing, NY 11354']"
1630,The Freakin Rican Restaurant,296,4.5,$$,40.7553327813777,-73.9182442054152,puertorican,4306 34th Av,Astoria,11101,"['4306 34th Av', 'Astoria, NY 11101']"
1631,Dosa Hutt,224,4.5,$,40.7529486,-73.8171946,indpak,45-63 Bowne St,Flushing,11355,"['45-63 Bowne St', 'Flushing, NY 11355']"
1632,Metro Taco,263,4.5,$$,40.71054,-73.85006,tacos,102-15 Metropolitan Ave,Forest Hills,11375,"['102-15 Metropolitan Ave', 'Forest Hills, NY 11375']"
1633,Jongro Rice Hotdog,184,4.5,$,40.76353560584008,-73.808898255229,hotdog,156-18 Northern Blvd,Flushing,11354,"['156-18 Northern Blvd', 'Flushing, NY 11354']"
1634,Xin Taste Hand Pull Noodle,246,4.0,$$,40.7187619329367,-73.8414192059155,noodles,72-38 Austin St,Forest Hills,11375,"['72-38 Austin St', 'Forest Hills, NY 11375']"
1635,Blend Astoria,785,3.5,$$,40.764477,-73.9157809,latin,37-17 30th Ave,Astoria,11103,"['37-17 30th Ave', 'Astoria, NY 11103']"
1636,Queens Bully,864,3.5,$$,40.7170627254763,-73.8354855220902,gastropubs,113-30 Queens Blvd,Forest Hills,11375,"['113-30 Queens Blvd', 'Forest Hills, NY 11375']"
1637,Dosa Delight,445,4.0,$$,40.7495245,-73.8929686,indpak,3566 73rd St,Jackson Heights,11372,"['3566 73rd St', 'Jackson Heights, NY 11372']"
1638,Smile of the Beyond,135,4.5,$$,40.70918688465699,-73.80481157729449,vegetarian,8614 Parsons Blvd,Jamaica,11432,"['8614 Parsons Blvd', 'Jamaica, NY 11432']"
1639,Queens International Night Market,351,4.0,$,40.747311,-73.8531885,foodstands,47-01 111th St,Corona,11368,"['47-01 111th St', 'New York Hall Of Science', 'Corona, NY 11368']"
1640,The Lowery Bar & Kitchen,287,4.5,$$,40.7451454550028,-73.9208489656448,newamerican,43-02 43rd Ave,Sunnyside,11104,"['43-02 43rd Ave', 'Sunnyside, NY 11104']"
1641,Khao Kang,259,4.0,$,40.743269,-73.888039,thai,7620 Woodside Ave,Elmhurst,11373,"['7620 Woodside Ave', 'Elmhurst, NY 11373']"
1642,Lety's Bakery and Café,289,4.0,$,40.749433,-73.888595,coffee,7707 37th Ave,Jackson Heights,11372,"['7707 37th Ave', 'Jackson Heights, NY 11372']"
1643,Sake Kawa,164,4.5,$$$,40.7563,-73.92855,sushi,32-05 36th Ave,Astoria,11106,"['32-05 36th Ave', 'Astoria, NY 11106']"
1644,The Sparrow Tavern,558,4.0,$$,40.772731,-73.916496,bars,24-01 29th St,Astoria,11102,"['24-01 29th St', 'Astoria, NY 11102']"
1645,Salvatoria Kitchen & Bar,231,4.5,$$,40.76142,-73.92486,salvadoran,31-18 Broadway,Astoria,11106,"['31-18 Broadway', 'Astoria, NY 11106']"
1646,Acquista Trattoria,405,4.0,$$,40.7265391,-73.7898816,pizza,178-01 Union Tpke,Flushing,11366,"['178-01 Union Tpke', 'Flushing, NY 11366']"
1647,Dee's Wood Fired Pizza & Kitchen,517,4.0,$$,40.709782,-73.8452595,pizza,107-23 Metropolitan Ave,Forest Hills,11375,"['107-23 Metropolitan Ave', 'Forest Hills, NY 11375']"
1648,Off The Hook Raw Bar & Grill,469,4.0,$$,40.767167,-73.918014,seafood,28-08 34th St,Astoria,11103,"['28-08 34th St', 'Astoria, NY 11103']"
1649,Chao Thai,396,4.0,$$,40.7414656,-73.8801273,thai,8503 Whitney Ave,Elmhurst,11373,"['8503 Whitney Ave', 'Elmhurst, NY 11373']"
1650,Flushing Ice Cream Factory,151,4.5,$$,40.75875,-73.83105,icecream,135-15 40th Rd,Flushing,11354,"['135-15 40th Rd', 'Flushing, NY 11354']"
1651,Turkish Grill,408,4.0,$$,40.7437839950329,-73.9221807731946,turkish,42-03 Queens Blvd,Sunnyside,11104,"['42-03 Queens Blvd', 'Sunnyside, NY 11104']"
1652,Jackson Hole,578,4.0,$$,40.767524,-73.899296,burgers,6935 Astoria Blvd N,East Elmhurst,11370,"['6935 Astoria Blvd N', 'East Elmhurst, NY 11370']"
1653,Bangkok Cuisine,461,4.0,$$,40.720954,-73.845238,thai,10718 70th Rd,Forest Hills,11375,"['10718 70th Rd', 'Forest Hills, NY 11375']"
1654,Truva Cafe and Grill,391,4.0,$$,40.7750966778383,-73.9116586888159,mediterranean,22-41 31st St,Astoria,11105,"['22-41 31st St', 'Astoria, NY 11105']"
1655,Pelicana Chicken - Sunnyside,453,4.0,$$,40.74236,-73.91755,chicken_wings,47-08 Greenpoint Ave,Sunnyside,11104,"['47-08 Greenpoint Ave', 'Sunnyside, NY 11104']"
1656,Chip City,183,4.5,$$,40.75009,-73.94062,desserts,42-15 Crescent St,Long Island City,11101,"['42-15 Crescent St', 'Long Island City, NY 11101']"
1657,Las Catrinas Mexican Bar & Eatery,394,4.0,$$,40.7614214682633,-73.9246649456171,cocktailbars,32-02 Broadway,Astoria,11106,"['32-02 Broadway', 'Astoria, NY 11106']"
1658,Parksanbal Babs,192,4.5,$$,40.761093,-73.804031,korean,41-10 162nd St,Flushing,11358,"['41-10 162nd St', 'Flushing, NY 11358']"
1659,King Souvlaki - Astoria,330,4.0,$$,40.764355,-73.923586,greek,31 St And 31 Ave,Astoria,11106,"['31 St And 31 Ave', 'Astoria, NY 11106']"
1660,Trattoria 35,493,4.0,$$,40.76902,-73.77417,pizza,213-15 35th Ave,Bayside,11361,"['213-15 35th Ave', 'Bayside, NY 11361']"
1661,Pizza Classica,451,4.0,$$,40.706858,-73.855654,pizza,89-89 Union Tpke,Glendale,11385,"['89-89 Union Tpke', 'Glendale, NY 11385']"
1662,Manor Oktoberfest,297,4.0,$$,40.7174275,-73.8569518,german,73-11 Yellowstone Blvd,Forest Hills,11375,"['73-11 Yellowstone Blvd', 'Forest Hills, NY 11375']"
1663,The Basac,285,4.0,$$,40.7635691,-73.8070684,korean,158-09 Northern Blvd,Flushing,11358,"['158-09 Northern Blvd', 'Flushing, NY 11358']"
1664,Du Bois Pastry,193,4.5,$,40.739852,-73.878295,bakeries,8408 Broadway,Elmhurst,11373,"['8408 Broadway', 'Ste A', 'Elmhurst, NY 11373']"
1665,Laly's Restaurant,197,4.5,$$,40.7471153,-73.890229,newamerican,75-19 Roosevelt Ave,Jackson Heights,11372,"['75-19 Roosevelt Ave', 'Jackson Heights, NY 11372']"
1666,Momo Crave,217,4.5,$,40.7468991,-73.8962601,himalayan,3807 69th St,Woodside,11377,"['3807 69th St', 'Woodside, NY 11377']"
1667,Donovan's Pub,450,4.0,$$,40.7452467497759,-73.9068230114332,burgers,57-24 Roosevelt Ave,Woodside,11377,"['57-24 Roosevelt Ave', 'Woodside, NY 11377']"
1668,Comfortland,269,4.0,$,40.763865,-73.914546,donuts,40-09 30th Ave,Astoria,11103,"['40-09 30th Ave', 'Astoria, NY 11103']"
1669,Cronin & Phelan's,211,4.5,$$,40.7589,-73.91941,pubs,38-14 Broadway,Astoria,11103,"['38-14 Broadway', 'Astoria, NY 11103']"
1670,LaGuardia Cafe,225,4.5,$$,40.76829500488018,-73.87323255472334,spanish,97-02 23rd Ave,East Elmhurst,11369,"['97-02 23rd Ave', 'East Elmhurst, NY 11369']"
1671,Pop's Diner,295,4.0,$,40.7533225,-73.8218515,diners,44-29B Kissena Blvd,Flushing,11355,"['44-29B Kissena Blvd', 'Flushing, NY 11355']"
1672,Maria's Mediterranean,419,4.0,$$$,40.7661182,-73.7721149,seafood,38-11 Bell Blvd,Bayside,11361,"['38-11 Bell Blvd', 'Bayside, NY 11361']"
1673,Merzouka,112,5.0,$,40.7689732,-73.9249925,moroccan,2914 Crescent St,Astoria,11102,"['2914 Crescent St', 'Astoria, NY 11102']"
1674,La Vecina,191,4.5,$$,40.76232,-73.9165699,colombian,30-66 Steinway St,Astoria,11103,"['30-66 Steinway St', 'Astoria, NY 11103']"
1675,Thái Son,512,3.5,$$,40.74637,-73.89161,vietnamese,40-10 74th St,Elmhurst,11373,"['40-10 74th St', 'Elmhurst, NY 11373']"
1676,Shanghai Zhen Gong Fu 上海真功夫,196,4.5,$$,40.73616291393336,-73.87729897605949,shanghainese,86-16 Queens Blvd,Elmhurst,11373,"['86-16 Queens Blvd', 'Elmhurst, NY 11373']"
1677,Namaste,544,4.0,$$,40.7668,-73.92068,indpak,31-15 30th Ave,Astoria,11102,"['31-15 30th Ave', 'Astoria, NY 11102']"
1678,Ample Hills Creamery,246,4.5,$$,40.7655,-73.919,icecream,34-02 30th Ave,Astoria,11103,"['34-02 30th Ave', 'Astoria, NY 11103']"
1679,Sammy's Halal Food,438,4.0,$,40.7471944,-73.8925311,halal,73rd St And Broadway,Jackson Heights,11372,"['73rd St And Broadway', 'Jackson Heights, NY 11372']"
1680,Leo's Latticini Mama's,155,4.5,$$,40.746219,-73.860061,delis,46-02 104th St,Corona,11368,"['46-02 104th St', 'Corona, NY 11368']"
1681,Fuyu Ramen,172,4.5,$$,40.7434146,-73.9182384,poke,4617 Queens Blvd,Sunnyside,11104,"['4617 Queens Blvd', 'Sunnyside, NY 11104']"
1682,Matsuri,177,4.5,$$,40.7458357,-73.9035436,japanese,39-56 61st St,Woodside,11377,"['39-56 61st St', 'Woodside, NY 11377']"
1683,Chimama's Noodle House,249,4.5,$$,40.75937,-73.768518,noodles,45 - 37C Bell Blvd,Bayside,11361,"['45 - 37C Bell Blvd', 'Bayside, NY 11361']"
1684,Fresco's Cantina,273,4.5,$$,40.76837,-73.93303,mexican,12-14 31st Ave,Long Island City,11106,"['12-14 31st Ave', 'Long Island City, NY 11106']"
1685,Boon Chu Thai Place,346,4.0,$$,40.740638,-73.879645,thai,83-18 Broadway,Elmhurst,11373,"['83-18 Broadway', 'Elmhurst, NY 11373']"
1686,Bourbon Street,837,3.5,$$,40.763854,-73.771405,cajun,4012 Bell Blvd,Bayside,11361,"['4012 Bell Blvd', 'Bayside, NY 11361']"
1687,Sac's Place,527,4.0,$$,40.7566495,-73.9250116,pizza,3511 35th Ave,Astoria,11106,"['3511 35th Ave', 'Astoria, NY 11106']"
1688,Spice Kitchen,213,4.5,$$,40.72766,-73.89191,indpak,71-04 Grand Ave,Maspeth,11378,"['71-04 Grand Ave', 'Maspeth, NY 11378']"
1689,Sifu Chio,255,4.0,$,40.75868453170217,-73.83159183673565,noodles,4009 Prince St,Flushing,11354,"['4009 Prince St', 'Flushing, NY 11354']"
1690,Ooi Sushi and Bar,153,4.5,$$,40.749814,-73.941476,sushi,42-36 Crescent St,Long Island City,11101,"['42-36 Crescent St', 'Long Island City, NY 11101']"
1691,Layaly Cafe,177,4.5,$$,40.7574149828242,-73.9153653450743,cafes,4409 Broadway,Astoria,11103,"['4409 Broadway', 'Astoria, NY 11103']"
1692,Little Pepper,331,4.0,$$,40.78245,-73.84618,szechuan,18-24 College Point Blvd,College Point,11356,"['18-24 College Point Blvd', 'College Point, NY 11356']"
1693,La Cheesecake,164,4.5,$$,40.7852585613728,-73.8418934494257,bakeries,126-06 14th Ave,College Point,11356,"['126-06 14th Ave', 'College Point, NY 11356']"
1694,La Flor,253,4.0,$$,40.74434,-73.91141,mexican,53-02 Roosevelt Ave,Woodside,11377,"['53-02 Roosevelt Ave', 'Woodside, NY 11377']"
1695,Amylos Taverna,307,4.0,$$,40.761003859362,-73.9229999999999,seafood,33-19 Broadway,Astoria,11106,"['33-19 Broadway', 'Astoria, NY 11106']"
1696,Stamatis Restaurant,445,4.0,$$,40.7750206,-73.9133301,greek,2909 23rd Ave,Astoria,11105,"['2909 23rd Ave', 'Astoria, NY 11105']"
1697,Rosario's,173,4.5,$$,40.77489721657789,-73.91191391165746,delis,22-55 31st St,Astoria,11105,"['22-55 31st St', 'Astoria, NY 11105']"
1698,Meat Me BBQ,175,4.5,$$$,40.771737,-73.8268227,bbq,29-18 Union St,Flushing,11354,"['29-18 Union St', 'Flushing, NY 11354']"
1699,Matiz Latin Cuisine,335,4.0,$$,40.7189054,-73.8390773,latin,11072 Queens Blvd,Forest Hills,11375,"['11072 Queens Blvd', 'Forest Hills, NY 11375']"
1700,Tru Astoria,451,4.0,$$,40.7746,-73.90809,mediterranean,35-19 Ditmars Blvd,Astoria,11105,"['35-19 Ditmars Blvd', 'Astoria, NY 11105']"
1701,Gelato & Co,132,4.5,$$,40.77492,-73.913842,coffee,29-02 23rd Ave,Astoria,11105,"['29-02 23rd Ave', 'Astoria, NY 11105']"
1702,Queens Bake House,136,4.5,$$,40.7609,-73.92375,bakeries,33-04 Broadway,Astoria,11106,"['33-04 Broadway', 'Astoria, NY 11106']"
1703,Bean Square,437,4.0,$$,40.759758016026886,-73.7724686366403,coffee,210-21 Northern Blvd,Bayside,11361,"['210-21 Northern Blvd', 'Bayside, NY 11361']"
1704,Modoo - Chicken & Noodle Bar,322,4.0,$$,40.7610944545275,-73.7651000000002,chicken_wings,216-17 Northern Blvd,Bayside,11361,"['216-17 Northern Blvd', 'Bayside, NY 11361']"
1705,Brother’s Pizzeria,257,4.0,$,40.739777,-73.78896,pizza,18504 Horace Harding Expy,Fresh Meadows,11365,"['18504 Horace Harding Expy', 'Fresh Meadows, NY 11365']"
1706,Rudys Bakery and Cafe,253,4.5,$,40.7007353,-73.9039139,bakeries,905 Seneca Ave,Ridgewood,11385,"['905 Seneca Ave', 'Ridgewood, NY 11385']"
1707,Good Eats Diner,522,3.5,$$,40.72635,-73.894257,diners,69-32 Grand Ave,Maspeth,11378,"['69-32 Grand Ave', 'Maspeth, NY 11378']"
1708,GUPJI,113,4.5,$$,40.76239547410955,-73.8154854,korean,149-11A 41st Ave,Flushing,11355,"['149-11A 41st Ave', 'Flushing, NY 11355']"
1709,Roast & Co,268,4.0,$$,40.72639,-73.85339,juicebars,100-12 Queens Blvd,Forest Hills,11375,"['100-12 Queens Blvd', 'Forest Hills, NY 11375']"
1710,Family Corner Restaurant,216,4.5,$,40.7779502868652,-73.9089813232422,greek,2102 31st St,Astoria,11105,"['2102 31st St', 'Astoria, NY 11105']"
1711,Cafe Auburndale,212,4.0,$,40.7576076,-73.7890946,coffee,192-10 Northern Blvd,Flushing,11358,"['192-10 Northern Blvd', 'Flushing, NY 11358']"
1712,Han Joo Chik Naeng Myun & BBQ,228,4.0,$$,40.7620607,-73.8148621,korean,41-06 149th Pl,Flushing,11355,"['41-06 149th Pl', 'Flushing, NY 11355']"
1713,Ten Ren Tea & Ginseng,287,4.0,$,40.758967,-73.831251,coffee,13518 Roosevelt Ave,Flushing,11354,"['13518 Roosevelt Ave', 'Flushing, NY 11354']"
1714,Anassa Taverna Astoria,145,4.5,$$$,40.7706521468765,-73.9207250177398,mediterranean,28-10 Astoria Blvd,Astoria,11102,"['28-10 Astoria Blvd', 'Astoria, NY 11102']"
1715,The Beast Next Door,215,4.5,$$,40.74881,-73.94073,newamerican,42-51 27th St,Long Island City,11101,"['42-51 27th St', 'Long Island City, NY 11101']"
1716,Coffee Factory,266,4.0,$$,40.763194039464,-73.8142673671246,desserts,40-18 150th St,Flushing,11354,"['40-18 150th St', 'Flushing, NY 11354']"
1717,Pita Hot,289,4.0,$,40.768571,-73.924437,mideastern,25-13 30th Ave,Astoria,11102,"['25-13 30th Ave', 'Astoria, NY 11102']"
1718,Kissfish,226,4.0,$$,40.72087,-73.84619,poke,70-21 Austin St,Forest Hills,11375,"['70-21 Austin St', 'Forest Hills, NY 11375']"
1719,Baker's Dozen Bagels,257,4.0,$,40.7092145880039,-73.8299703598022,bagels,8109 Lefferts Blvd,Kew Gardens,11415,"['8109 Lefferts Blvd', 'Kew Gardens, NY 11415']"
1720,Alfie's Pizza,159,4.5,$,40.69983,-73.83291,pizza,8608 117th St,Richmond Hill,11418,"['8608 117th St', 'Richmond Hill, NY 11418']"
1721,Gossip Coffee,405,4.0,$$,40.76436,-73.9166,coffee,37-04 30th Ave,Astoria,11103,"['37-04 30th Ave', 'Astoria, NY 11103']"
1722,Jacob's Pickles,4766,4.0,$$,40.7866504411994,-73.9755284786224,comfortfood,509 Amsterdam Ave,New York,10024,"['509 Amsterdam Ave', 'New York, NY 10024']"
1723,London Lennie's,688,3.5,$$$,40.7219348,-73.8672914,seafood,6388 Woodhaven Blvd,Rego Park,11374,"['6388 Woodhaven Blvd', 'Rego Park, NY 11374']"
1724,Palermo Restaurant & Bar,261,4.5,$$,40.7769088448014,-73.9212289547099,italian,2392 21st St,Astoria,11105,"['2392 21st St', 'Astoria, NY 11105']"
1725,Il Poeta,256,4.0,$$,40.7108,-73.85454,italian,98-04 Metropolitan Ave,Forest Hills,11375,"['98-04 Metropolitan Ave', 'Forest Hills, NY 11375']"
1726,Dynamite Seafood,181,4.5,$$,40.76018,-73.8330299,seafood,3720 Prince St,Flushing,11354,"['3720 Prince St', 'Ste 1D', 'Flushing, NY 11354']"
1727,ChongQing Lao Zao,175,4.5,$$$,40.76065,-73.83304,hotpot,37-04 Prince St,Flushing,11354,"['37-04 Prince St', 'Flushing, NY 11354']"
1728,The Baroness Bar Burgers + Beer,462,4.0,$$,40.74496,-73.95362,wine_bars,47-18 Vernon Blvd,Long Island City,11101,"['47-18 Vernon Blvd', 'Long Island City, NY 11101']"
1729,Slide Bar-B-Q,635,3.5,$$,40.731511,-73.899936,bbq,5275 65th Pl,Maspeth,11378,"['5275 65th Pl', 'Maspeth, NY 11378']"
1730,Nonnas 1977,152,4.5,$$,40.76851,-73.90997,pizza,41-02 Astoria Blvd,Astoria,11103,"['41-02 Astoria Blvd', 'Astoria, NY 11103']"
1731,Rocco's Italian Sausages & Philly Cheese Steaks,182,4.5,$,40.7527307533468,-73.9125879583358,italian,5010 Northern Blvd,Long Island City,11101,"['5010 Northern Blvd', 'Long Island City, NY 11101']"
1732,Dillingers Pub & Grill,374,4.0,$$,40.7615,-73.90934,bars,46-19 30th Ave,Astoria,11103,"['46-19 30th Ave', 'Astoria, NY 11103']"
1733,Cafe Bench,741,3.5,$$,40.7580449,-73.7873649,cafes,194-07 Northern Blvd,Flushing,11358,"['194-07 Northern Blvd', 'Flushing, NY 11358']"
1734,Joong Koog Jip,253,4.0,$$,40.76194966092599,-73.8153339,korean,149-08 41st Ave,Flushing,11355,"['149-08 41st Ave', 'Flushing, NY 11355']"
1735,Laliguras Restaurant,214,4.0,$,40.7476422051,-73.8898337637,himalayan,3763 76th St,Jackson Heights,11372,"['3763 76th St', 'Jackson Heights, NY 11372']"
1736,Aliada,419,4.0,$$,40.76254,-73.926199,greek,2919 Broadway,Astoria,11106,"['2919 Broadway', 'Astoria, NY 11106']"
1737,Fu Yuan,183,4.5,$,40.7595502,-73.83060824110449,chinese,135-43 Roosevelt,Flushing,11354,"['135-43 Roosevelt', 'Flushing, NY 11354']"
1738,Tuscan Hills,448,4.0,$$,40.718921,-73.8392443,italian,11060 Queens Blvd,Forest Hills,11375,"['11060 Queens Blvd', 'Forest Hills, NY 11375']"
1739,Bodhi Village,318,4.0,$$,40.746994,-73.828388,vegetarian,136-20 Booth Memorial Ave,Flushing,11355,"['136-20 Booth Memorial Ave', 'Flushing, NY 11355']"
1740,Legend Chicken,186,4.5,$,40.75875,-73.83105,chicken_wings,135-15 40th Rd,Flushing,11354,"['135-15 40th Rd', 'Flushing, NY 11354']"
1741,Pao De Queijo,376,4.0,$,40.762659,-73.9261018,brazilian,31-90 30th St,Astoria,11106,"['31-90 30th St', 'Astoria, NY 11106']"
1742,The Local Press,208,4.5,$$,40.68148235856385,-73.84694375767234,salad,92-15 Rockaway Blvd,Ozone Park,11417,"['92-15 Rockaway Blvd', 'Ozone Park, NY 11417']"
1743,Cardamom Indian cuisine,220,4.5,$$,40.74384695079039,-73.921224,indpak,43-45 43rd St Queens Blvd,Sunnyside,11104,"['43-45 43rd St Queens Blvd', 'Sunnyside, NY 11104']"
1744,Jollibee,621,3.5,$,40.746091209164646,-73.90120499897989,filipino,6229 Roosevelt Ave,Woodside,11377,"['6229 Roosevelt Ave', 'Woodside, NY 11377']"
1745,Sodam,238,4.0,$$,40.763658,-73.808391,korean,156-50 Northern Blvd,Flushing,11354,"['156-50 Northern Blvd', 'Flushing, NY 11354']"
1746,I Love Paraguay,187,4.5,$$,40.74095,-73.92146,latin,43-16 Greenpoint Ave,Sunnyside,11104,"['43-16 Greenpoint Ave', 'Sunnyside, NY 11104']"
1747,Khao Nom,135,4.5,$$,40.7432731562959,-73.8879961885031,desserts,42-06 77th St,Elmhurst,11373,"['42-06 77th St', 'Elmhurst, NY 11373']"
1748,Copacabana,243,4.0,$,40.7564563304186,-73.9293817430735,brazilian,31-13 36th Ave,Astoria,11106,"['31-13 36th Ave', 'Astoria, NY 11106']"
1749,Jardin De China,248,4.0,$$,40.750672,-73.869982,chinese,3737 Jct Blvd,Corona,11368,"['3737 Jct Blvd', 'Corona, NY 11368']"
1750,New York City Bagel & Coffee House,397,4.0,$$,40.774702,-73.91381,bagels,29-08 23rd Ave,Astoria,11105,"['29-08 23rd Ave', 'Astoria, NY 11105']"
1751,Hibino,243,4.0,$$,40.742626,-73.95198,japanese,10-70 Jackson Ave,Long Island City,11101,"['10-70 Jackson Ave', 'Long Island City, NY 11101']"
1752,Cheburechnaya,274,4.0,$$,40.7275992341691,-73.8640816882253,kosher,9209 63rd Dr,Rego Park,11374,"['9209 63rd Dr', 'Ste A', 'Rego Park, NY 11374']"
1753,Halal Munchies,226,4.5,$,40.7325914,-73.804631,halal,69-21 164th St,Fresh Meadows,11365,"['69-21 164th St', 'Fresh Meadows, NY 11365']"
1754,Mahmoud's Corner,189,4.5,$,40.756975652065854,-73.92088932142887,halal,34th Ave and Steinway St,Astoria,11106,"['34th Ave and Steinway St', 'Astoria, NY 11106']"
1755,Mojave,759,3.5,$$,40.7753290076368,-73.9119911693115,southern,22-36 31st St,Astoria,11105,"['22-36 31st St', 'Astoria, NY 11105']"
1756,Soy Bean Chan Flower Shop,104,4.5,$,40.75904,-73.83103,florists,13526 Roosevelt Ave,Flushing,11354,"['13526 Roosevelt Ave', 'Flushing, NY 11354']"
1757,De Mole Astoria,395,4.0,$$,40.7625999,-73.9129028,mexican,4220 30th Ave,Astoria,11103,"['4220 30th Ave', 'Astoria, NY 11103']"
1758,Caravan Chicken,181,4.5,$$,40.7605020637641,-73.9219637725525,latin,3501 Broadway,Astoria,11106,"['3501 Broadway', 'Astoria, NY 11106']"
